tam_entrada, resultado, tempo_usuario, tempo_sistema
4105, 104, 1.5169470, 0.0000000
4106, 104, 1.4588750, 0.0000000
4107, 104, 1.4651320, 0.0000000
4108, 104, 1.4757890, 0.0000000
4109, 104, 1.4480350, 0.0000000
4110, 104, 1.6084090, 0.0000000
4111, 104, 1.5029640, 0.0000000
4112, 104, 1.4826240, 0.0000000
4113, 104, 1.5041900, 0.0000000
4114, 104, 1.5198460, 0.0000000
4115, 104, 1.5032410, 0.0000000
4116, 104, 1.4848330, 0.0000000
4117, 104, 1.4599390, 0.0000000
4118, 104, 1.4748880, 0.0000000
4119, 104, 1.4628490, 0.0000000
4120, 104, 1.5000640, 0.0000000
4121, 104, 1.5302580, 0.0000000
4122, 104, 1.5425730, 0.0000000
4123, 104, 1.5060190, 0.0000000
4124, 104, 1.4942630, 0.0000000
4125, 104, 1.5180520, 0.0000000
4126, 104, 1.5226230, 0.0039990
4127, 104, 1.4859160, 0.0000000
4128, 104, 1.5230830, 0.0000010
4129, 104, 1.4818040, 0.0000000
4130, 104, 1.4915090, 0.0000000
4131, 104, 1.4760540, 0.0000000
4132, 104, 1.5044200, 0.0000000
4133, 104, 1.5298240, 0.0000000
4134, 104, 1.5571950, 0.0000000
4135, 104, 1.4893780, 0.0000000
4136, 104, 1.6298750, 0.0000000
4137, 104, 1.7266620, 0.0000000
4138, 104, 1.7116550, 0.0000000
4139, 104, 1.8192050, 0.0000000
4140, 104, 1.5470710, 0.0000000
4141, 104, 1.5252930, 0.0000000
4142, 104, 1.4995530, 0.0000000
4143, 104, 1.5254230, 0.0000000
4144, 104, 1.5280990, 0.0000000
4145, 104, 1.6525190, 0.0039980
4146, 104, 1.5630870, 0.0000010
4147, 104, 1.5222960, 0.0000000
4148, 104, 1.5216150, 0.0000000
4149, 104, 1.5425010, 0.0000000
4150, 104, 1.5441780, 0.0000000
4151, 104, 1.5423520, 0.0000010
4152, 104, 1.5201460, 0.0000000
4153, 104, 1.5017490, 0.0000000
4154, 104, 1.5105150, 0.0000000
4155, 104, 1.5038560, 0.0000000
4156, 104, 1.5218390, 0.0000000
4157, 104, 1.5426100, 0.0000000
4158, 104, 1.5221460, 0.0000000
4159, 104, 1.5834460, 0.0000000
4160, 104, 1.7335550, 0.0000000
4161, 104, 1.7741540, 0.0000000
4162, 104, 1.7011950, 0.0000000
4163, 104, 1.5536670, 0.0000000
4164, 104, 1.6718500, 0.0000000
4165, 104, 1.6583280, 0.0000000
4166, 104, 1.5716380, 0.0000000
4167, 104, 1.8989520, 0.0000000
4168, 104, 1.9263440, 0.0000000
4169, 104, 1.6347470, 0.0000000
4170, 104, 1.5381180, 0.0039980
4171, 104, 1.5574450, 0.0000000
4172, 104, 1.6721180, 0.0000000
4173, 104, 1.6849070, 0.0000000
4174, 104, 1.5585720, 0.0000000
4175, 104, 1.5669810, 0.0000000
4176, 104, 1.5300000, 0.0000000
4177, 104, 1.5299790, 0.0000000
4178, 104, 1.6652280, 0.0000000
4179, 104, 1.6442160, 0.0000000
4180, 104, 1.6014550, 0.0000000
4181, 104, 1.5996040, 0.0000000
4182, 104, 1.7577540, 0.0000000
4183, 104, 1.5953150, 0.0000000
4184, 104, 1.5341350, 0.0000000
4185, 104, 1.5716350, 0.0000000
4186, 104, 1.5273770, 0.0000000
4187, 104, 1.4926360, 0.0000000
4188, 104, 1.5352130, 0.0000000
4189, 104, 1.5508520, 0.0000000
4190, 104, 1.5503900, 0.0000000
4191, 104, 1.5879160, 0.0000000
4192, 104, 1.5709540, 0.0000000
4193, 104, 1.5490800, 0.0000000
4194, 104, 1.5729920, 0.0000000
4195, 104, 1.5732570, 0.0000000
4196, 104, 1.5489210, 0.0000000
4197, 104, 1.5125410, 0.0000000
4198, 104, 1.5151690, 0.0000000
4199, 104, 1.5613160, 0.0000000
4200, 104, 1.5371400, 0.0000000
4201, 104, 1.5447420, 0.0000010
4202, 104, 1.5251310, 0.0000000
4203, 104, 1.5468020, 0.0000000
4204, 104, 1.5398340, 0.0000000
4205, 104, 1.6080170, 0.0000000
4206, 104, 1.7650000, 0.0000000
4207, 104, 1.5841630, 0.0000000
4208, 104, 1.7644150, 0.0000000
4209, 104, 1.6101390, 0.0000000
4210, 104, 1.6645800, 0.0000000
4211, 104, 1.6377210, 0.0000000
4212, 104, 1.5619510, 0.0000000
4213, 104, 1.5290630, 0.0000000
4214, 104, 1.6070150, 0.0000000
4215, 104, 1.6839650, 0.0000000
4216, 104, 1.6160600, 0.0000000
4217, 104, 1.5698970, 0.0000000
4218, 104, 1.6087310, 0.0000000
4219, 104, 1.8265830, 0.0000000
4220, 104, 1.8958310, 0.0000000
4221, 104, 1.5438180, 0.0000000
4222, 104, 1.5787700, 0.0000000
4223, 104, 1.5499720, 0.0000000
4224, 104, 1.6053280, 0.0000000
4225, 104, 1.6020130, 0.0000000
4226, 104, 1.7204760, 0.0000000
4227, 105, 1.5461810, 0.0000000
4228, 105, 1.5639690, 0.0039990
4229, 105, 1.5897640, 0.0000000
4230, 105, 1.5822310, 0.0000000
4231, 105, 1.5824850, 0.0000000
4232, 105, 1.5826590, 0.0000000
4233, 105, 1.5756430, 0.0000000
4234, 105, 1.5750760, 0.0000000
4235, 105, 1.6079330, 0.0000000
4236, 105, 1.6372540, 0.0000000
4237, 105, 1.5770440, 0.0000000
4238, 105, 1.5956740, 0.0000000
4239, 105, 1.5902080, 0.0000010
4240, 105, 1.5874440, 0.0000000
4241, 105, 1.6012000, 0.0000000
4242, 105, 1.5807310, 0.0000000
4243, 105, 1.5897410, 0.0000000
4244, 105, 1.5648160, 0.0000000
4245, 105, 1.5664560, 0.0000000
4246, 105, 1.5792610, 0.0000000
4247, 105, 1.5653390, 0.0039990
4248, 105, 1.5703340, 0.0000000
4249, 105, 1.6548730, 0.0000000
4250, 105, 1.6374960, 0.0000000
4251, 105, 1.5703990, 0.0000000
4252, 105, 1.6067510, 0.0000000
4253, 105, 1.6379280, 0.0000000
4254, 105, 1.5656780, 0.0000000
4255, 105, 1.5980250, 0.0000000
4256, 105, 1.6423240, 0.0000000
4257, 105, 1.5592730, 0.0000000
4258, 105, 1.5935650, 0.0000000
4259, 105, 1.6079980, 0.0000000
4260, 105, 1.6300690, 0.0000000
4261, 105, 1.5871440, 0.0000000
4262, 105, 1.6048200, 0.0000000
4263, 105, 1.6459930, 0.0000000
4264, 105, 1.5980110, 0.0000000
4265, 105, 1.5727300, 0.0000000
4266, 105, 1.6087080, 0.0000000
4267, 105, 1.6354040, 0.0000000
4268, 105, 1.5751470, 0.0000000
4269, 105, 1.6035890, 0.0039990
4270, 105, 1.6063450, 0.0000000
4271, 105, 1.6049700, 0.0000000
4272, 105, 1.6077580, 0.0000000
4273, 105, 1.6128360, 0.0000010
4274, 105, 1.6162670, 0.0000000
4275, 105, 1.6754890, 0.0000000
4276, 105, 1.6219960, 0.0000000
4277, 105, 1.5580930, 0.0000000
4278, 105, 1.5624680, 0.0000000
4279, 105, 1.6139910, 0.0000000
4280, 105, 1.6327820, 0.0000000
4281, 105, 1.5958600, 0.0000000
4282, 105, 1.6043930, 0.0000000
4283, 105, 1.6171120, 0.0000000
4284, 105, 1.6226730, 0.0000000
4285, 105, 1.6416440, 0.0000000
4286, 105, 1.6598080, 0.0000000
4287, 105, 1.6471550, 0.0000000
4288, 105, 1.6133300, 0.0000000
4289, 105, 1.6089380, 0.0000010
4290, 105, 1.6406680, 0.0000000
4291, 106, 1.6267050, 0.0000000
4292, 106, 1.6449230, 0.0000010
4293, 106, 1.6179000, 0.0000000
4294, 106, 1.5827000, 0.0000000
4295, 106, 1.6004630, 0.0000000
4296, 106, 1.6583520, 0.0000000
4297, 106, 1.6564070, 0.0000000
4298, 106, 1.6728550, 0.0000010
4299, 106, 1.7033720, 0.0000000
4300, 106, 1.6470160, 0.0000000
4301, 106, 1.6072030, 0.0000000
4302, 106, 1.7366470, 0.0000000
4303, 106, 1.7742220, 0.0000000
4304, 106, 1.7169090, 0.0000000
4305, 106, 1.6772190, 0.0000000
4306, 106, 1.6235330, 0.0000000
4307, 106, 1.6258540, 0.0000000
4308, 106, 1.6268750, 0.0000000
4309, 106, 1.7333750, 0.0000000
4310, 106, 1.9397730, 0.0000000
4311, 106, 1.6728240, 0.0000000
4312, 106, 1.6981970, 0.0000000
4313, 106, 1.6756530, 0.0000000
4314, 106, 1.6592060, 0.0000000
4315, 106, 1.6523970, 0.0000000
4316, 106, 1.6331650, 0.0000000
4317, 106, 1.6375780, 0.0000000
4318, 106, 1.6528680, 0.0000000
4319, 106, 1.6264040, 0.0000000
4320, 106, 1.6353940, 0.0000000
4321, 106, 1.6024640, 0.0000000
4322, 106, 1.6380310, 0.0000000
4323, 106, 1.6344670, 0.0000000
4324, 106, 1.6525430, 0.0000000
4325, 106, 1.6673320, 0.0000000
4326, 106, 1.6289860, 0.0039980
4327, 106, 1.6621400, 0.0000000
4328, 106, 1.6731880, 0.0000000
4329, 106, 1.6594390, 0.0000000
4330, 106, 1.7013200, 0.0000010
4331, 106, 1.6890860, 0.0000000
4332, 106, 1.7259270, 0.0000000
4333, 106, 1.8208130, 0.0000000
4334, 106, 1.7046580, 0.0000000
4335, 106, 1.6484210, 0.0000000
4336, 106, 1.6227500, 0.0000000
4337, 106, 1.6191690, 0.0000000
4338, 106, 1.6619690, 0.0000000
4339, 106, 1.6809730, 0.0000000
4340, 106, 1.6900670, 0.0000000
4341, 106, 1.8271370, 0.0000000
4342, 106, 1.7755100, 0.0000000
4343, 106, 1.6187930, 0.0000000
4344, 106, 1.6715380, 0.0000000
4345, 106, 1.6416230, 0.0000000
4346, 106, 1.6693140, 0.0000000
4347, 106, 1.7170000, 0.0000000
4348, 106, 1.6872410, 0.0000000
4349, 106, 1.7526030, 0.0000000
4350, 106, 1.9253110, 0.0000000
4351, 106, 1.7346160, 0.0000000
4352, 106, 1.6446430, 0.0000000
4353, 106, 1.7822490, 0.0000000
4354, 106, 1.7513300, 0.0000000
4355, 106, 1.6867890, 0.0039960
4356, 106, 1.7381190, 0.0000010
4357, 106, 1.7172180, 0.0000000
4358, 106, 1.7311970, 0.0000000
4359, 107, 1.7447640, 0.0000000
4360, 107, 1.6735570, 0.0000000
4361, 107, 1.7078020, 0.0000010
4362, 107, 1.6858980, 0.0079970
4363, 107, 1.7218320, 0.0000000
4364, 107, 1.8731560, 0.0000020
4365, 107, 1.7899130, 0.0000000
4366, 107, 1.7477260, 0.0000000
4367, 107, 1.7209450, 0.0000000
4368, 107, 1.7387620, 0.0000000
4369, 107, 1.7164890, 0.0000000
4370, 107, 1.7519790, 0.0000000
4371, 107, 1.8870500, 0.0000000
4372, 107, 1.8715170, 0.0000000
4373, 107, 1.7414100, 0.0000000
4374, 107, 1.6613760, 0.0000000
4375, 107, 1.6511190, 0.0000000
4376, 107, 1.7668440, 0.0000000
4377, 107, 1.7312190, 0.0000000
4378, 107, 1.7323870, 0.0039980
4379, 107, 1.7609330, 0.0039990
4380, 107, 1.7920860, 0.0000000
4381, 107, 1.7839330, 0.0039980
4382, 107, 1.7099620, 0.0000010
4383, 107, 1.7112980, 0.0000010
4384, 107, 1.7493150, 0.0000000
4385, 108, 1.7872410, 0.0000000
4386, 108, 1.7392070, 0.0000000
4387, 108, 1.8181210, 0.0000000
4388, 108, 1.7061540, 0.0000000
4389, 108, 1.6981420, 0.0000000
4390, 108, 1.6867920, 0.0000000
4391, 108, 1.7333430, 0.0000000
4392, 108, 1.6909850, 0.0000000
4393, 108, 1.7077460, 0.0000000
4394, 108, 1.7130140, 0.0000000
4395, 108, 1.7786670, 0.0000000
4396, 108, 1.7683300, 0.0000000
4397, 108, 1.8086010, 0.0000000
4398, 108, 1.8339480, 0.0000000
4399, 108, 2.1853490, 0.0039980
4400, 108, 1.8743950, 0.0000000
4401, 108, 1.8195160, 0.0000010
4402, 108, 1.9504580, 0.0000000
4403, 108, 1.7573820, 0.0000000
4404, 108, 1.8044340, 0.0039980
4405, 108, 1.7836390, 0.0000000
4406, 108, 1.7339140, 0.0000000
4407, 108, 2.2266760, 0.0000000
4408, 108, 1.8967630, 0.0000000
4409, 108, 1.8391870, 0.0000000
4410, 108, 1.9659160, 0.0000000
4411, 108, 1.7806940, 0.0000000
4412, 108, 2.1451890, 0.0000000
4413, 108, 2.4748940, 0.0119970
4414, 108, 2.2164160, 0.0039970
4415, 108, 1.8012750, 0.0039990
4416, 108, 1.7485120, 0.0000000
4417, 108, 1.7237380, 0.0000000
4418, 108, 1.7614940, 0.0039990
4419, 108, 1.9216610, 0.0239930
4420, 108, 2.1539080, 0.0159980
4421, 108, 2.0649280, 0.0000000
4422, 108, 2.2314490, 0.0000000
4423, 108, 1.8915480, 0.0040020
4424, 108, 1.7319170, 0.0000000
4425, 108, 2.0026630, 0.0039980
4426, 108, 2.5180870, 0.0079950
4427, 108, 2.6665700, 0.0079970
4428, 108, 2.1885040, 0.0040000
4429, 108, 1.7936270, 0.0000000
4430, 108, 1.9403290, 0.0000000
4431, 108, 1.7230340, 0.0000000
4432, 108, 1.9771800, 0.0000000
4433, 108, 1.9169640, 0.0000000
4434, 108, 1.8480800, 0.0000000
4435, 108, 2.1261120, 0.0000000
4436, 108, 1.8689470, 0.0000000
4437, 108, 2.3005740, 0.0039960
4438, 108, 1.9746730, 0.0000010
4439, 108, 2.0282130, 0.0000000
4440, 108, 1.8297860, 0.0000000
4441, 108, 1.7682000, 0.0000000
4442, 108, 1.7322250, 0.0000000
4443, 108, 1.7370400, 0.0000000
4444, 108, 1.7664350, 0.0000000
4445, 108, 1.7300530, 0.0000000
4446, 108, 1.7988500, 0.0000000
4447, 109, 1.7767020, 0.0000000
4448, 109, 1.7603680, 0.0000010
4449, 109, 1.7503170, 0.0000000
4450, 109, 1.8154370, 0.0000000
4451, 109, 1.8100010, 0.0000000
4452, 109, 1.7779800, 0.0000000
4453, 109, 1.7814680, 0.0000010
4454, 109, 1.7847510, 0.0000000
4455, 109, 1.7558900, 0.0000000
4456, 109, 1.7476580, 0.0000000
4457, 109, 1.8783820, 0.0000000
4458, 109, 1.7359110, 0.0000000
4459, 109, 1.7256020, 0.0000000
4460, 109, 1.7663210, 0.0000000
4461, 109, 1.8680130, 0.0000000
4462, 109, 1.7890000, 0.0000000
4463, 109, 1.7964160, 0.0000000
4464, 109, 1.8508660, 0.0000000
4465, 109, 1.7932350, 0.0039990
4466, 109, 2.0277890, 0.0000000
4467, 109, 1.9520860, 0.0000000
4468, 109, 1.9014390, 0.0000010
4469, 109, 1.9279430, 0.0000000
4470, 109, 1.7930540, 0.0000000
4471, 109, 1.7713170, 0.0000000
4472, 109, 1.7741600, 0.0000000
4473, 109, 1.7411070, 0.0000000
4474, 109, 1.7371580, 0.0000000
4475, 109, 1.8537940, 0.0000000
4476, 109, 1.7794630, 0.0000000
4477, 109, 1.7679530, 0.0000000
4478, 109, 1.7947470, 0.0000000
4479, 109, 1.7778730, 0.0000000
4480, 109, 1.8402360, 0.0000000
4481, 109, 1.8331630, 0.0000000
4482, 109, 2.0430650, 0.0000000
4483, 109, 1.7799300, 0.0000000
4484, 109, 1.7501630, 0.0000000
4485, 109, 1.9054410, 0.0000000
4486, 109, 1.8261720, 0.0000000
4487, 109, 1.7848700, 0.0000000
4488, 109, 1.7655420, 0.0000000
4489, 109, 1.7848810, 0.0000000
4490, 109, 1.8391550, 0.0000000
4491, 109, 1.9115930, 0.0000000
4492, 109, 1.7750760, 0.0000000
4493, 109, 1.8222860, 0.0000000
4494, 109, 1.8701160, 0.0039980
4495, 109, 1.8489230, 0.0000000
4496, 109, 1.8685540, 0.0000000
4497, 109, 1.8516480, 0.0000000
4498, 109, 1.8406600, 0.0000000
4499, 109, 1.8040600, 0.0000000
4500, 109, 1.8836080, 0.0000000
4501, 109, 1.9696450, 0.0000010
4502, 109, 1.8605090, 0.0000000
4503, 109, 1.9521750, 0.0000000
4504, 109, 1.9429190, 0.0000000
4505, 109, 1.9248650, 0.0000000
4506, 109, 1.7925630, 0.0000010
4507, 109, 1.9189180, 0.0000010
4508, 109, 1.8837540, 0.0000000
4509, 109, 1.9389530, 0.0000000
4510, 109, 1.8420870, 0.0000010
4511, 109, 1.9016470, 0.0000010
4512, 109, 2.2211410, 0.0000000
4513, 109, 1.8239400, 0.0000000
4514, 109, 1.9020090, 0.0039980
4515, 109, 1.8734690, 0.0000000
4516, 109, 1.8623000, 0.0000000
4517, 109, 1.8088900, 0.0000000
4518, 109, 1.7891110, 0.0000000
4519, 109, 1.8258720, 0.0000000
4520, 109, 1.9070160, 0.0000000
4521, 109, 1.8404740, 0.0000000
4522, 109, 1.8625250, 0.0000010
4523, 109, 1.7834270, 0.0000000
4524, 109, 1.7824290, 0.0000000
4525, 109, 1.9772480, 0.0000000
4526, 109, 2.1535640, 0.0000000
4527, 109, 1.8649310, 0.0000000
4528, 109, 1.8742400, 0.0000000
4529, 109, 1.9345810, 0.0000000
4530, 109, 1.9567320, 0.0000000
4531, 109, 2.0580910, 0.0000000
4532, 109, 1.9934910, 0.0000000
4533, 109, 1.9298680, 0.0000000
4534, 109, 1.9261740, 0.0040000
4535, 109, 1.8315540, 0.0000000
4536, 109, 1.9021300, 0.0000000
4537, 109, 1.8343450, 0.0000000
4538, 109, 1.8776790, 0.0000000
4539, 109, 1.8298830, 0.0000000
4540, 109, 1.8767330, 0.0000000
4541, 109, 1.9682900, 0.0000000
4542, 109, 1.8757040, 0.0000000
4543, 109, 1.8574680, 0.0039970
4544, 109, 1.8178050, 0.0000010
4545, 109, 1.8209840, 0.0000000
4546, 109, 1.8556520, 0.0000000
4547, 109, 1.9016940, 0.0000000
4548, 109, 1.8300670, 0.0000000
4549, 109, 1.8242600, 0.0000000
4550, 109, 1.8603400, 0.0000000
4551, 109, 1.8589960, 0.0000000
4552, 109, 2.0995190, 0.0000000
4553, 109, 1.9698770, 0.0159950
4554, 109, 1.9713080, 0.0000000
4555, 109, 1.9661250, 0.0000000
4556, 109, 1.9396530, 0.0000000
4557, 109, 1.8689510, 0.0000000
4558, 109, 1.9247880, 0.0000000
4559, 109, 1.8441300, 0.0000000
4560, 109, 1.8136780, 0.0000000
4561, 109, 1.9550870, 0.0000000
4562, 109, 1.8531190, 0.0000000
4563, 109, 1.9871330, 0.0000000
4564, 109, 2.0995020, 0.0000000
4565, 109, 1.8340840, 0.0000000
4566, 109, 1.8306700, 0.0000000
4567, 109, 1.8817440, 0.0000000
4568, 109, 1.9717180, 0.0000000
4569, 109, 1.9019380, 0.0039970
4570, 109, 1.8352870, 0.0000000
4571, 109, 2.0258310, 0.0000000
4572, 109, 1.8432380, 0.0000000
4573, 109, 1.8791880, 0.0000000
4574, 109, 1.9316340, 0.0000010
4575, 109, 1.8932300, 0.0000000
4576, 109, 1.8849920, 0.0000000
4577, 109, 1.9143370, 0.0000000
4578, 109, 1.9550110, 0.0000000
4579, 109, 1.8626850, 0.0000000
4580, 109, 1.8520540, 0.0000000
4581, 109, 1.8304230, 0.0000000
4582, 109, 2.0090550, 0.0000000
4583, 109, 1.9437780, 0.0000000
4584, 109, 1.9897590, 0.0000000
4585, 109, 1.8884680, 0.0000000
4586, 109, 1.9148840, 0.0000020
4587, 109, 1.8340100, 0.0000000
4588, 109, 1.8922490, 0.0039980
4589, 110, 1.8392510, 0.0000000
4590, 110, 1.8251200, 0.0000000
4591, 110, 1.8511100, 0.0000000
4592, 110, 1.8058790, 0.0000000
4593, 110, 1.8371440, 0.0000000
4594, 110, 1.8244270, 0.0000000
4595, 110, 1.8697630, 0.0000000
4596, 110, 1.8898020, 0.0000010
4597, 110, 2.0232240, 0.0000000
4598, 110, 1.9202430, 0.0000000
4599, 110, 1.8949730, 0.0000000
4600, 110, 1.8933990, 0.0000000
4601, 110, 1.8753250, 0.0000000
4602, 110, 2.0908190, 0.0000000
4603, 110, 1.8856320, 0.0000000
4604, 110, 2.1048740, 0.0000000
4605, 110, 1.9423500, 0.0000000
4606, 110, 2.0095350, 0.0000000
4607, 110, 1.9404710, 0.0000000
4608, 110, 1.9872340, 0.0000000
4609, 110, 1.9261390, 0.0000000
4610, 110, 2.0357500, 0.0000000
4611, 110, 2.0740820, 0.0000000
4612, 110, 2.1036470, 0.0039970
4613, 110, 2.0410330, 0.0079980
4614, 110, 1.9256450, 0.0000010
4615, 110, 1.9470470, 0.0000000
4616, 110, 2.0507860, 0.0000000
4617, 110, 1.9446990, 0.0000000
4618, 110, 1.8899020, 0.0000000
4619, 110, 1.8790820, 0.0039980
4620, 110, 1.9153860, 0.0000000
4621, 110, 1.9371370, 0.0000000
4622, 110, 1.9903530, 0.0000000
4623, 110, 1.9998770, 0.0000000
4624, 110, 2.1022610, 0.0000000
4625, 110, 1.8762310, 0.0000000
4626, 110, 1.8783330, 0.0000000
4627, 110, 1.8805730, 0.0000010
4628, 110, 1.9326290, 0.0000000
4629, 110, 1.9956550, 0.0000000
4630, 110, 1.9388020, 0.0079970
4631, 110, 2.0756880, 0.0000000
4632, 110, 2.2687900, 0.0079970
4633, 110, 1.9982570, 0.0000010
4634, 110, 2.2596920, 0.0000000
4635, 110, 2.1516520, 0.0000000
4636, 110, 2.4229840, 0.0000000
4637, 110, 2.3674460, 0.0000000
4638, 110, 2.0170090, 0.0000000
4639, 110, 2.1360830, 0.0000000
4640, 110, 2.1603220, 0.0000000
4641, 110, 2.2581510, 0.0000000
4642, 110, 2.2478370, 0.0000000
4643, 110, 2.0595840, 0.0039990
4644, 110, 2.2515070, 0.0000000
4645, 110, 2.0388330, 0.0000000
4646, 110, 2.1216280, 0.0000000
4647, 110, 1.9217880, 0.0000000
4648, 110, 2.1299310, 0.0000000
4649, 110, 2.2759790, 0.0000000
4650, 110, 1.9357890, 0.0000000
4651, 110, 1.8683860, 0.0000000
4652, 110, 1.8887980, 0.0000000
4653, 110, 1.9880300, 0.0000000
4654, 110, 1.9914730, 0.0000000
4655, 110, 1.9973600, 0.0000000
4656, 110, 1.9583340, 0.0000000
4657, 110, 1.9541350, 0.0000000
4658, 110, 1.9450730, 0.0000000
4659, 110, 1.9288560, 0.0000010
4660, 110, 1.9775480, 0.0000000
4661, 110, 1.9188500, 0.0000010
4662, 110, 1.9064500, 0.0000000
4663, 110, 1.9494840, 0.0000000
4664, 110, 2.0102230, 0.0000010
4665, 110, 1.9938120, 0.0000000
4666, 110, 1.9937510, 0.0000000
4667, 110, 1.9871070, 0.0000000
4668, 110, 1.9641850, 0.0000000
4669, 110, 1.9524760, 0.0000000
4670, 110, 1.9057470, 0.0000000
4671, 110, 1.9482760, 0.0000000
4672, 110, 1.9483140, 0.0000000
4673, 110, 1.9201290, 0.0000000
4674, 110, 1.9240230, 0.0000000
4675, 110, 1.9170600, 0.0000000
4676, 110, 1.9469510, 0.0000000
4677, 110, 1.9295580, 0.0000000
4678, 110, 1.9480590, 0.0000000
4679, 110, 2.0372380, 0.0000000
4680, 110, 2.0831350, 0.0000000
4681, 110, 1.9670820, 0.0000000
4682, 110, 1.9440390, 0.0000000
4683, 110, 2.0134910, 0.0000000
4684, 110, 2.0382050, 0.0000000
4685, 110, 1.9659520, 0.0000000
4686, 110, 1.9103350, 0.0000000
4687, 110, 1.9322650, 0.0039990
4688, 110, 1.9633050, 0.0000010
4689, 110, 2.0053010, 0.0000000
4690, 110, 1.9427930, 0.0000000
4691, 110, 1.9135790, 0.0040010
4692, 110, 1.9561760, 0.0000000
4693, 110, 1.9729600, 0.0000000
4694, 110, 1.9690700, 0.0039990
4695, 110, 1.9401210, 0.0000000
4696, 110, 1.9720430, 0.0000000
4697, 110, 1.9703650, 0.0000000
4698, 110, 1.9583630, 0.0000000
4699, 110, 2.0371780, 0.0000000
4700, 110, 2.0453560, 0.0000000
4701, 110, 1.9461330, 0.0000000
4702, 110, 1.9248090, 0.0000000
4703, 110, 1.9329340, 0.0000000
4704, 110, 1.9552140, 0.0000000
4705, 110, 1.9466380, 0.0039990
4706, 110, 1.9599800, 0.0000000
4707, 110, 1.9311080, 0.0000010
4708, 111, 1.9185840, 0.0000000
4709, 111, 1.9469870, 0.0000000
4710, 111, 1.9996470, 0.0000000
4711, 111, 1.9873330, 0.0000010
4712, 111, 1.9730230, 0.0000000
4713, 111, 1.9599170, 0.0000000
4714, 111, 2.0768300, 0.0039990
4715, 111, 1.9824270, 0.0000000
4716, 111, 1.9402290, 0.0000000
4717, 111, 1.9541480, 0.0000000
4718, 111, 1.9636330, 0.0000000
4719, 111, 1.9665780, 0.0000000
4720, 111, 2.1481560, 0.0000000
4721, 111, 2.4640440, 0.0000000
4722, 111, 2.1257430, 0.0000000
4723, 111, 2.0830220, 0.0000000
4724, 111, 2.0723920, 0.0000000
4725, 111, 2.0987910, 0.0039960
4726, 111, 2.2945700, 0.0039990
4727, 111, 2.2228880, 0.0040000
4728, 111, 2.0952790, 0.0000000
4729, 111, 2.2037800, 0.0000000
4730, 111, 1.9913450, 0.0000000
4731, 111, 1.9958810, 0.0000000
4732, 111, 1.9979060, 0.0000000
4733, 111, 1.9807670, 0.0000000
4734, 111, 1.9660930, 0.0079970
4735, 111, 1.9986900, 0.0000000
4736, 111, 2.0139100, 0.0000000
4737, 111, 2.0017010, 0.0000000
4738, 111, 1.9886910, 0.0000000
4739, 111, 1.9351290, 0.0000000
4740, 111, 2.0290990, 0.0000010
4741, 111, 1.9715320, 0.0000000
4742, 111, 1.9372370, 0.0000010
4743, 112, 1.9740550, 0.0000000
4744, 112, 1.9568510, 0.0000000
4745, 112, 2.0095540, 0.0000000
4746, 112, 2.0114870, 0.0000000
4747, 112, 1.9523660, 0.0000000
4748, 112, 1.9445640, 0.0000000
4749, 112, 1.9742730, 0.0000000
4750, 112, 1.9684250, 0.0000010
4751, 112, 1.9981580, 0.0000000
4752, 112, 1.9839980, 0.0000000
4753, 112, 1.9806680, 0.0000000
4754, 112, 2.0151360, 0.0000000
4755, 112, 1.9890240, 0.0000010
4756, 112, 1.9920620, 0.0000000
4757, 112, 1.9990560, 0.0000000
4758, 112, 2.0345440, 0.0000000
4759, 112, 1.9915490, 0.0000000
4760, 112, 2.0106450, 0.0000000
4761, 112, 1.9901700, 0.0000010
4762, 112, 2.0773270, 0.0000000
4763, 112, 2.0392630, 0.0000010
4764, 112, 2.0215660, 0.0000000
4765, 112, 2.0648620, 0.0000000
4766, 112, 2.0448150, 0.0000000
4767, 112, 2.0476240, 0.0039970
4768, 112, 1.9907630, 0.0000000
4769, 112, 2.0248630, 0.0000000
4770, 112, 2.0071830, 0.0000000
4771, 112, 2.0447790, 0.0000000
4772, 112, 2.0581230, 0.0000000
4773, 112, 1.9759450, 0.0000000
4774, 112, 2.2828640, 0.0000000
4775, 112, 2.0735570, 0.0000010
4776, 112, 2.0429590, 0.0000000
4777, 112, 1.9895520, 0.0000000
4778, 112, 2.0305990, 0.0000000
4779, 112, 2.0736640, 0.0000000
4780, 112, 2.0108100, 0.0000000
4781, 112, 1.9782060, 0.0000000
4782, 112, 1.9768020, 0.0000000
4783, 112, 2.0117520, 0.0000000
4784, 112, 2.0531200, 0.0000000
4785, 112, 2.2680440, 0.0000000
4786, 112, 2.1352880, 0.0039990
4787, 112, 2.0271170, 0.0000000
4788, 112, 1.9921160, 0.0000000
4789, 112, 2.0034670, 0.0000000
4790, 112, 2.0233730, 0.0000010
4791, 112, 2.0475780, 0.0000000
4792, 112, 2.0660280, 0.0000000
4793, 112, 2.0182940, 0.0000000
4794, 112, 2.0186980, 0.0000000
4795, 112, 2.0291270, 0.0000000
4796, 112, 1.9941990, 0.0000000
4797, 112, 2.0191880, 0.0000010
4798, 112, 2.0429740, 0.0000000
4799, 112, 2.0605870, 0.0000000
4800, 112, 2.0842340, 0.0000000
4801, 112, 2.0009910, 0.0000000
4802, 112, 2.0091020, 0.0000000
